sample36
ax,ay,az
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.00,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00
0.00,0.01,-1.00




